timestamp_utc,scenario,repeat,status,exit_code,output_file,attendees,read_requests,write_requests,read_concurrency,write_concurrency
2026-02-18T14:30:27Z,u10,1,OK,0,/Users/jaichang/Documents/GitHub/open-codelabs/backend/bench-results/all-20260218-233027/rest/u10-r01.json,10,300,150,20,10
